molecule_chembl_id,smiles,pref_name,mw,alogp,hbd,hba,tpsa,cns_mpo
CHEMBL1723241,CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1.O.[Na+],SULFACETAMIDE SODIUM,214.25,0.09,2,4,89.26,4.5
CHEMBL1738797,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,ALECTINIB,482.63,4.77,1,5,72.36,3.5
CHEMBL1740513,CC(C)Nc1ncccn1,ISAXONINE,137.19,1.3,1,3,37.81,4.0
CHEMBL1741134,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,PICOSULFURIC ACID,437.45,2.63,2,7,140.09,3.0
CHEMBL1770248,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,ERTUGLIFLOZIN,436.89,1.36,4,7,108.61,3.0
CHEMBL1770916,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,NIROGACESTAT,489.66,4.79,3,5,70.98,3.0
CHEMBL1779710,CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,EVOGLIPTIN,401.43,1.51,2,4,84.66,4.0
CHEMBL1788132,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl,LOFEXIDINE HYDROCHLORIDE,259.14,2.76,1,3,33.62,4.0
CHEMBL1789842,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2.O=C(O)/C=C\C(=O)O,INDACATEROL MALEATE,392.5,3.15,4,4,85.35,3.0
CHEMBL1789941,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,RUXOLITINIB,306.37,3.47,1,5,83.18,4.0
CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,RANITIDINE,314.41,1.46,2,7,83.58,4.0
CHEMBL1795071,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O,RUXOLITINIB PHOSPHATE,306.37,3.47,1,5,83.18,4.0
CHEMBL1801800,O=C(Nc1ccccc1)c1cc(Br)cc(Br)c1O,METABROMSALAN,371.03,4.17,2,2,49.33,3.5
CHEMBL1863513,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,INGENOL MEBUTATE,430.54,2.33,3,6,104.06,3.5
CHEMBL1865134,CC(C)(C)c1ccc2c(S(=O)(=O)O)c(C(C)(C)C)ccc2c1,DIBUNIC ACID,320.45,4.68,1,2,54.37,4.0
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,IBRUTINIB,440.51,4.22,1,7,99.16,3.0
CHEMBL1887891,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1.Cl,DEXFENFLURAMINE HYDROCHLORIDE,231.26,3.25,1,1,12.03,3.5
CHEMBL1888176,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,TROSPIUM,392.52,3.77,1,3,46.53,3.5
CHEMBL1889140,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,ROPIVACAINE HYDROCHLORIDE,274.41,3.51,1,2,32.34,3.5
CHEMBL1900528,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,TIOTROPIUM,392.52,2.35,1,6,59.06,4.0
CHEMBL1908370,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FINAFLOXACIN,398.39,1.22,2,7,107.59,3.5
CHEMBL1908917,N[C@]1(C(=O)O)C[C@@H](F)C1,FLUCICLOVINE,133.12,-0.1,2,2,63.32,4.5
CHEMBL1909072,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,PIPAMAZINE,401.96,4.53,1,4,49.57,3.5
CHEMBL1909282,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,FENCLOZIC ACID,253.71,3.09,1,3,50.19,4.0
CHEMBL1909283,CC(NN)c1ccccc1,MEBANAZINE,136.2,1.21,2,2,38.05,4.0
CHEMBL1909286,CC(COc1ccccc1)NN,PHENOXYPROPAZINE,166.22,0.92,2,3,47.28,4.5
CHEMBL1909289,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,XENAZOIC ACID,375.42,4.71,2,4,75.63,3.5
CHEMBL1929396,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,ANAGLIPTIN,383.46,0.65,2,7,115.42,3.5
CHEMBL1951071,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)C(O)C(O)C(=O)O,ARFORMOTEROL TARTRATE,344.41,2.22,4,5,90.82,3.0
CHEMBL1977579,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,STREPTOZOCIN,265.22,-3.05,5,8,159.76,3.0
CHEMBL1983350,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,STIRIPENTOL,234.29,2.84,1,3,38.69,4.0
CHEMBL1998966,C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1,PIFOXIME,276.34,2.28,1,4,62.13,4.5
CHEMBL2005186,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,BELUMOSUDIL,452.52,4.82,3,6,104.82,3.0
CHEMBL2018096,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,IPRAGLIFLOZIN,404.46,2.15,4,6,90.15,3.0
CHEMBL2021422,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-].[Na+].[Na+],FOSPROPOFOL DISODIUM,288.28,3.38,2,3,75.99,4.0
CHEMBL2023895,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,HYDROXYSTILBAMIDINE ISETHIONATE,280.33,2.13,5,3,119.97,3.5
CHEMBL2024517,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1.Cl,CARIPRAZINE HYDROCHLORIDE,427.42,4.34,1,3,38.82,3.0
CHEMBL2028019,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CARIPRAZINE,427.42,4.34,1,3,38.82,3.0
CHEMBL2030434,OC[C@H]1OC(O)[C@H]([18F])[C@@H](O)[C@@H]1O,FLUDEOXYGLUCOSE F 18,182.15,-2.24,4,5,90.15,3.5
CHEMBL2035187,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,PACRITINIB,472.59,4.47,1,7,67.68,3.5
CHEMBL2042122,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F],FLUTEMETAMOL F 18,274.32,3.85,2,4,45.15,4.0
CHEMBL2043437,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,GLASDEGIB,374.45,3.39,3,4,96.84,3.0
CHEMBL2048484,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,CANAGLIFLOZIN ANHYDROUS,444.52,2.97,4,6,90.15,3.0
CHEMBL2062262,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,METARAMINOL BITARTRATE,167.21,0.77,3,3,66.48,4.5
CHEMBL2062264,CNC[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,PHENYLEPHRINE BITARTRATE,167.21,0.65,3,3,52.49,4.5
CHEMBL2062266,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)C(O)C(O)C(=O)O,DIHYDROCODEINE BITARTRATE,301.39,1.73,1,4,41.93,4.5
CHEMBL2062276,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,LEVALLORPHAN TARTRATE,283.41,3.64,1,2,23.47,3.5
CHEMBL2062335,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,METOPROLOL TARTRATE,267.37,1.61,2,4,50.72,4.0
CHEMBL2064032,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1.O=C(O)/C=C/C(=O)O,VONOPRAZAN FUMARATE,345.4,2.65,1,5,63.99,4.5
CHEMBL2068724,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],ACAMPROSATE CALCIUM,181.21,-0.6,2,3,83.47,4.5
CHEMBL2068864,OC[C@H]1OC(O)[C@H](F)[C@@H](O)[C@@H]1O,FLUDEOXYGLUCOSE,182.15,-2.24,4,5,90.15,3.5
CHEMBL2079130,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,VONOPRAZAN,345.4,2.65,1,5,63.99,4.5
CHEMBL2079587,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,STANOZOLOL,328.5,4.12,2,2,48.91,3.0
CHEMBL2079793,Nc1nc([O-])c2ncn(CCC(CO)CO)c2n1.[Na+],PENCICLOVIR SODIUM,253.26,-0.9,4,8,130.31,3.0
CHEMBL2095207,C[N+](C)([11CH3])CCO.[Cl-],CHOLINE C-11,104.17,-0.32,1,1,20.23,4.0
CHEMBL2095211,C[C@H]1CNCCc2ccc(Cl)cc21.Cl,LORCASERIN HYDROCHLORIDE,195.69,2.59,1,1,12.03,3.0
CHEMBL2096631,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-],CLORAZEPATE DIPOTASSIUM,314.73,2.58,2,3,78.76,4.5
CHEMBL2096635,N[14C](N)=O,UREA C 14,60.06,-0.98,2,1,69.11,3.5
CHEMBL2096642,CC(O)C(=O)O.Nc1cc(-c2ccncc2)c[nH]c1=O,INAMRINONE LACTATE,187.2,1.02,2,3,71.77,4.5
CHEMBL2096646,Nc1ccc(C(=O)[O-])c(O)c1.O.O.[Na+],AMINOSALICYLATE SODIUM,153.14,0.67,3,3,83.55,4.5
CHEMBL2096648,N[13C](N)=O,UREA C 13,60.06,-0.98,2,1,69.11,3.5
CHEMBL2096650,O.O.O.O.O.O=S([O-])([O-])=S.[Na+].[Na+],SODIUM THIOSULFATE,114.15,-0.32,2,2,57.53,3.5
CHEMBL2103736,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.O.O.[Ca+2],FENOPROFEN CALCIUM,242.27,3.67,1,2,46.53,4.0
CHEMBL2103743,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,TOFACITINIB CITRATE,312.38,1.54,1,5,88.91,4.5
CHEMBL2103744,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O.O.O.O.O.O=S(=O)(O)O,MORPHINE SULFATE,285.34,1.2,2,4,52.93,3.5
CHEMBL2103802,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1.C[C@H](O)CO.O,DAPAGLIFLOZIN PROPANEDIOL,408.88,1.84,4,6,99.38,3.0
CHEMBL2103822,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,TASIMELTEON,245.32,2.25,1,2,38.33,4.0
CHEMBL2103827,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,DROXIDOPA,213.19,-0.46,5,5,124.01,3.0
CHEMBL2103837,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,TAFAMIDIS,308.12,4.5,1,3,63.33,4.0
CHEMBL2103844,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,PIXANTRONE DIMALEATE,325.37,0.6,4,7,123.13,3.0
CHEMBL2103870,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,LUMACAFTOR,452.41,4.75,2,5,97.75,3.0
CHEMBL2103877,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,EFINACONAZOLE,348.4,2.48,1,5,54.18,4.5
CHEMBL2104136,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21.O=P(O)(O)O,CLOMACRAN PHOSPHATE,300.83,4.87,1,2,15.27,3.5
CHEMBL2104910,CC(C)=CC(=O)NS(=O)(=O)c1ccc(N)cc1,SULFADICRAMIDE,254.31,1.04,2,4,89.26,4.5
CHEMBL2104993,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,VORTIOXETINE,298.46,3.86,1,3,15.27,3.5
CHEMBL2105224,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,PHOLCODINE,398.5,1.2,1,6,54.4,4.0
CHEMBL2105233,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,PROXIBARBAL,226.23,-0.31,3,4,95.5,4.0
CHEMBL2105275,CNC(C)CC1CCCCC1,PROPYLHEXEDRINE,155.28,2.56,1,1,12.03,4.0
CHEMBL2105420,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,TAUROLIDINE,284.36,-2.67,2,6,98.82,4.0
CHEMBL2105497,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,ZIPEPROL,384.52,2.74,1,5,45.17,3.5
CHEMBL2105566,CC(Cc1ccccc1)NCCC#N,FENPROPOREX,188.27,2.12,1,2,35.82,4.0
CHEMBL2105581,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,VERALIPRIDE,383.47,0.73,2,6,110.96,3.5
CHEMBL2105613,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],DIVALPROEX SODIUM,144.21,2.29,1,1,37.3,4.0
CHEMBL2105637,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,DELAFLOXACIN,440.77,1.92,3,7,121.68,3.0
CHEMBL2105638,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,DELAFLOXACIN MEGLUMINE,440.77,1.92,3,7,121.68,3.0
CHEMBL2105669,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,TEDIZOLID PHOSPHATE,450.32,1.51,2,9,152.79,3.0
CHEMBL2105675,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,TAFAMIDIS MEGLUMINE,308.12,4.5,1,3,63.33,4.0
CHEMBL2105684,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,SELUMETINIB SULFATE,457.69,3.53,3,6,88.41,3.5
CHEMBL2105704,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,LENVATINIB MESYLATE,426.86,4.07,3,5,115.57,3.0
CHEMBL2105711,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1.O,TOFOGLIFLOZIN,386.44,1.0,4,6,99.38,3.0
CHEMBL2105712,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,AFATINIB DIMALEATE,485.95,4.39,2,7,88.61,3.5
CHEMBL2105720,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,LESINURAD,404.29,4.24,1,5,68.01,3.5
CHEMBL2105732,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN.Cl,LEVOMILNACIPRAN HYDROCHLORIDE,246.35,1.77,1,2,46.33,4.5
CHEMBL2105740,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+],SITAXENTAN SODIUM,454.91,3.96,1,8,107.73,3.0
CHEMBL2105743,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1.Cl,OLODATEROL HYDROCHLORIDE,386.45,2.38,4,6,100.05,3.0
CHEMBL2105748,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1.O=C(O)CCC(=O)O,PRUCALOPRIDE SUCCINATE,367.88,2.09,2,5,76.82,4.0
CHEMBL2105749,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3.O=C(O)C[C@H](O)C(=O)O,SAMIDORPHAN L-MALATE,370.45,1.25,3,5,103.86,3.5
CHEMBL2105754,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O,TRELAGLIPTIN SUCCINATE,357.39,0.53,1,7,97.05,4.0
CHEMBL2105759,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,BARICITINIB,371.43,1.1,1,7,120.56,3.0
CHEMBL2105760,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,BREXPIPRAZOLE,433.58,4.72,1,5,48.57,3.5
CHEMBL2105762,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,OMARIGLIPTIN,398.44,1.14,1,7,90.45,3.5
CHEMBL2105827,CC(I)C1OCC(CO)O1,"GLYCEROL, IODINATED",258.05,0.54,1,3,38.69,4.0
CHEMBL2105941,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],AMOBARBITAL SODIUM,226.28,1.18,2,3,75.27,4.5
CHEMBL2106155,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1.Cl,ENCAINIDE HYDROCHLORIDE,352.48,4.36,1,3,41.57,4.0
CHEMBL2106195,Cc1cccc([C@H](C)c2c[nH]cn2)c1C.Cl,DEXMEDETOMIDINE HYDROCHLORIDE,200.28,3.18,1,1,28.68,3.5
CHEMBL2106217,CCNC(C)Cc1cccc(C(F)(F)F)c1.Cl,FENFLURAMINE HYDROCHLORIDE,231.26,3.25,1,1,12.03,3.5
CHEMBL2106483,CCOc1ccccc1OCC1CNCCO1.Cl,VILOXAZINE HYDROCHLORIDE,237.3,1.45,1,4,39.72,4.0
CHEMBL2106556,CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.[Ca+2],CYCLOBARBITAL CALCIUM,236.27,1.25,2,3,75.27,4.5
CHEMBL2106643,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2.[Na+],MYCOPHENOLATE SODIUM,320.34,2.73,2,5,93.06,4.0
CHEMBL2106794,NC(=O)N/N=C1\C=Cc2ccccc2C1=O,NAFTAZONE,215.21,0.92,2,3,84.55,4.5
CHEMBL2106907,O=S(=O)([O-])CI.[Na+],METHIODAL SODIUM,222.0,0.27,1,2,54.37,4.5
CHEMBL2106939,CCCCCCNC(=N)NC(=N)N,POLIHEXANIDE,185.27,0.57,5,2,97.78,3.5
CHEMBL2107175,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,RANELIC ACID,342.29,-0.08,4,7,176.23,3.0
CHEMBL2107253,COc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(OC)n1.[Na+],SULFADIMETHOXINE SODIUM,310.34,0.88,2,7,116.43,4.0
CHEMBL2107260,Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+],SULFAMERAZINE SODIUM,264.31,1.17,2,5,97.97,4.0
CHEMBL2107355,Cl.OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,MIGALASTAT HYDROCHLORIDE,163.17,-2.97,5,5,92.95,3.5
CHEMBL2107381,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,URIDINE TRIACETATE,370.31,-1.14,1,10,142.99,3.0
CHEMBL2107383,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC.Cl,VERNAKALANT HYDROCHLORIDE,349.47,2.64,1,5,51.16,4.5
CHEMBL2107387,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,VORTIOXETINE HYDROBROMIDE,298.46,3.86,1,3,15.27,3.5
CHEMBL2107495,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1.Cl,TEMAFLOXACIN HYDROCHLORIDE,417.39,2.9,2,5,74.57,4.0
CHEMBL2107554,CC(C)(C)c1ccc2c(S(=O)(=O)[O-])c(C(C)(C)C)ccc2c1.[Na+],SODIUM DIBUNATE,320.45,4.68,1,2,54.37,4.0
CHEMBL2107726,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,ARIMOCLOMOL,313.79,1.08,1,5,72.0,4.5
CHEMBL2107797,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,NORGESTREL,312.45,3.88,1,2,37.3,3.5
CHEMBL2107815,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O.OCCNCCO,TREPROSTINIL DIOLAMINE,390.52,3.58,3,4,86.99,3.0
CHEMBL2107817,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-].[Na+],AVIBACTAM SODIUM,265.25,-1.53,2,5,130.24,3.5
CHEMBL2107826,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,VIBEGRON,444.54,2.77,3,6,96.25,3.5
CHEMBL2107830,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,EMPAGLIFLOZIN,450.92,1.61,4,7,108.61,3.0
CHEMBL2107834,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,RIOCIGUAT,422.42,2.44,2,9,138.07,3.0
CHEMBL2110367,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O,TRIMETHOPRIM SULFATE,290.32,1.26,2,7,105.51,4.0
CHEMBL2110368,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1.O=S(=O)(O)O,BETHANIDINE SULFATE,177.25,0.98,2,1,36.42,4.0
CHEMBL2110372,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,RANITIDINE HYDROCHLORIDE,314.41,1.46,2,7,83.58,4.0
CHEMBL2110731,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,TOFOGLIFLOZIN ANHYDROUS,386.44,1.0,4,6,99.38,3.0
CHEMBL2110962,CC(Cc1ccccc1)NCCCCl,MEFENOREX,211.74,2.84,1,1,12.03,4.0
CHEMBL2110978,O=S(=O)(O)CI,METHIODAL,222.0,0.27,1,2,54.37,4.5
CHEMBL2111097,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,LEVAMLODIPINE,408.88,2.27,2,7,99.88,3.5
CHEMBL2111101,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,PIMAVANSERIN,427.56,4.67,1,3,44.81,3.5
CHEMBL2111112,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,VERNAKALANT,349.47,2.64,1,5,51.16,4.5
CHEMBL2111286,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3],RANITIDINE BISMUTH CITRATE,314.41,1.46,2,7,83.58,4.0
CHEMBL2134724,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O.[Br-],IPRATROPIUM BROMIDE,332.46,2.85,1,3,46.53,4.5
CHEMBL2138684,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O,FROVATRIPTAN SUCCINATE,243.31,1.34,3,2,70.91,4.5
CHEMBL2146102,CN[C@@H](C)[C@H](O)c1ccccc1.Cl,EPHEDRINE HYDROCHLORIDE,165.24,1.33,2,2,32.26,4.0
CHEMBL2146124,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1.[Na+],CEFUROXIME SODIUM,424.39,-0.54,3,9,173.76,3.0
CHEMBL2146140,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.O.O.O.O.[Sr+2],ESOMEPRAZOLE STRONTIUM,345.42,2.9,1,5,83.09,4.5
CHEMBL2146146,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,ATROPINE SULFATE,289.38,1.93,1,4,49.77,4.5
CHEMBL2147777,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,TENELIGLIPTIN,426.59,1.57,1,7,56.64,4.0
CHEMBL2181927,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,FINERENONE,378.43,2.99,2,6,110.26,3.5
CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,IDELALISIB,415.43,3.75,2,7,101.38,3.0
