"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Lamp5 Lhx6","Sst Chodl","TAC1","TACR1",0.00193913248863837,0,"TAC1_TACR1","TAC1 - TACR1","TAC","Secreted Signaling","KEGG: hsa04080"
"Pvalb","Sst Chodl","TAC1","TACR1",0.0254351443228875,0,"TAC1_TACR1","TAC1 - TACR1","TAC","Secreted Signaling","KEGG: hsa04080"
"Sst Chodl","Sst Chodl","TAC1","TACR1",0.0186317646265802,0,"TAC1_TACR1","TAC1 - TACR1","TAC","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Astrocyte","PRSS3","PARD3",0.0300333832173912,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Chandelier","PRSS3","PARD3",0.0106197915703828,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Lamp5","PRSS3","PARD3",0.01241472445969,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Lamp5 Lhx6","PRSS3","PARD3",0.013012942694433,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","OPC","PRSS3","PARD3",0.0236290754568309,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Pax6","PRSS3","PARD3",0.015205841064346,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Pvalb","PRSS3","PARD3",0.00558971336809074,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Sncg","PRSS3","PARD3",0.00880238439871317,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Sst","PRSS3","PARD3",0.00596313361327052,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Sst Chodl","PRSS3","PARD3",0.0151138550993635,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Vascular","PRSS3","PARD3",0.0257840195952993,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Vip","PRSS3","PARD3",0.0137770096957452,0,"PRSS3_PARD3","PRSS3 - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"Vip","ExcNeuron","VIP","VIPR1",0.00258994211838638,0,"VIP_VIPR1","VIP - VIPR1","VIP","Secreted Signaling","PMID: 10655512"
"Vip","OPC","VIP","VIPR2",0.00229205370433001,0,"VIP_VIPR2","VIP - VIPR2","VIP","Secreted Signaling","KEGG: hsa04080"
"Vip","Vip","VIP","VIPR2",0.000789433653143013,0,"VIP_VIPR2","VIP - VIPR2","VIP","Secreted Signaling","KEGG: hsa04080"
"Chandelier","Lamp5","KITLG","KIT",0.0441247823771065,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Lamp5","KITLG","KIT",0.0160999020237485,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Lamp5","Lamp5","KITLG","KIT",0.0321190611641691,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Lamp5 Lhx6","Lamp5","KITLG","KIT",0.0452363404247933,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Pax6","Lamp5","KITLG","KIT",0.0350565167319206,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Pvalb","Lamp5","KITLG","KIT",0.0103803672077928,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Sncg","Lamp5","KITLG","KIT",0.0100667906888434,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Vascular","Lamp5","KITLG","KIT",0.0153110280723932,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Vip","Lamp5","KITLG","KIT",0.0315737353868856,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Chandelier","Lamp5 Lhx6","KITLG","KIT",0.0326332414001639,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Lamp5 Lhx6","KITLG","KIT",0.0118167325086259,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Lamp5","Lamp5 Lhx6","KITLG","KIT",0.0236767568106541,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Lamp5 Lhx6","Lamp5 Lhx6","KITLG","KIT",0.0334654482533202,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Pax6","Lamp5 Lhx6","KITLG","KIT",0.0258627507322154,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Pvalb","Lamp5 Lhx6","KITLG","KIT",0.00760704119579939,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Sncg","Lamp5 Lhx6","KITLG","KIT",0.00737661853205108,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Vascular","Lamp5 Lhx6","KITLG","KIT",0.0112353316715967,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Vip","Lamp5 Lhx6","KITLG","KIT",0.0232713203716632,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Chandelier","Sncg","KITLG","KIT",0.00382217056971024,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Sncg","KITLG","KIT",0.00135823142284337,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Lamp5","Sncg","KITLG","KIT",0.00275065727555402,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Lamp5 Lhx6","Sncg","KITLG","KIT",0.00392262216341678,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Pax6","Sncg","KITLG","KIT",0.00301057363806832,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Pvalb","Sncg","KITLG","KIT",0.000871079438268772,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Sncg","Sncg","KITLG","KIT",0.000844520191091005,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Vascular","Sncg","KITLG","KIT",0.00129073229483424,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Vip","Sncg","KITLG","KIT",0.0027025636176637,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Chandelier","Vip","KITLG","KIT",0.00313853035077234,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"ExcNeuron","Vip","KITLG","KIT",0.00111480255381658,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Lamp5","Vip","KITLG","KIT",0.00225823537052475,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Lamp5 Lhx6","Vip","KITLG","KIT",0.00322107308886594,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Pax6","Vip","KITLG","KIT",0.00247173690520634,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Pvalb","Vip","KITLG","KIT",0.000714897824655328,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Sncg","Vip","KITLG","KIT",0.000693097257775476,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Vascular","Vip","KITLG","KIT",0.00105938811578295,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Vip","Vip","KITLG","KIT",0.00221873227063548,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"Astrocyte","ExcNeuron","HGF","MET",0.000619535902362257,0,"HGF_MET","HGF - MET","HGF","Secreted Signaling","PMID: 28475121"
"Pvalb","ExcNeuron","HGF","MET",0.000982606699781927,0,"HGF_MET","HGF - MET","HGF","Secreted Signaling","PMID: 28475121"
"Astrocyte","ExcNeuron","SEMA3A","NRP1_PLXNA1",0.00105646300527548,0,"SEMA3A_NRP1_PLXNA1","SEMA3A - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","ExcNeuron","SEMA3A","NRP1_PLXNA1",0.00182080530158148,0,"SEMA3A_NRP1_PLXNA1","SEMA3A - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Pax6","ExcNeuron","SEMA3A","NRP1_PLXNA1",0.000534258793600403,0,"SEMA3A_NRP1_PLXNA1","SEMA3A - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sst Chodl","ExcNeuron","SEMA3A","NRP1_PLXNA1",0.000266360409238584,0,"SEMA3A_NRP1_PLXNA1","SEMA3A - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Astrocyte","SEMA3A","NRP1_PLXNA2",0.0063087023901353,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","Astrocyte","SEMA3A","NRP1_PLXNA2",0.0108317928653643,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Pax6","Astrocyte","SEMA3A","NRP1_PLXNA2",0.00319865634394633,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sst Chodl","Astrocyte","SEMA3A","NRP1_PLXNA2",0.00159685877068783,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3A","NRP1_PLXNA2",0.00294350264375877,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","ExcNeuron","SEMA3A","NRP1_PLXNA2",0.0050661786459975,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Pax6","ExcNeuron","SEMA3A","NRP1_PLXNA2",0.00148993568994274,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sst Chodl","ExcNeuron","SEMA3A","NRP1_PLXNA2",0.000743179632454899,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Vip","SEMA3A","NRP1_PLXNA2",0.00124181161620719,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","Vip","SEMA3A","NRP1_PLXNA2",0.0021399648393622,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Pax6","Vip","SEMA3A","NRP1_PLXNA2",0.000628048143285198,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sst Chodl","Vip","SEMA3A","NRP1_PLXNA2",0.000313134822499779,0,"SEMA3A_NRP1_PLXNA2","SEMA3A - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3A","NRP1_PLXNA4",0.00332777710140613,0,"SEMA3A_NRP1_PLXNA4","SEMA3A - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","ExcNeuron","SEMA3A","NRP1_PLXNA4",0.00572597714959417,0,"SEMA3A_NRP1_PLXNA4","SEMA3A - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Pax6","ExcNeuron","SEMA3A","NRP1_PLXNA4",0.00168476753999004,0,"SEMA3A_NRP1_PLXNA4","SEMA3A - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sst Chodl","ExcNeuron","SEMA3A","NRP1_PLXNA4",0.000840443912984843,0,"SEMA3A_NRP1_PLXNA4","SEMA3A - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Vip","SEMA3A","NRP1_PLXNA4",0.00407068964901248,0,"SEMA3A_NRP1_PLXNA4","SEMA3A - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","Vip","SEMA3A","NRP1_PLXNA4",0.00700051748264852,0,"SEMA3A_NRP1_PLXNA4","SEMA3A - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Pax6","Vip","SEMA3A","NRP1_PLXNA4",0.00206164368798161,0,"SEMA3A_NRP1_PLXNA4","SEMA3A - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sst Chodl","Vip","SEMA3A","NRP1_PLXNA4",0.00102864265796094,0,"SEMA3A_NRP1_PLXNA4","SEMA3A - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3B","NRP1_PLXNA1",0.000838436254792313,0,"SEMA3B_NRP1_PLXNA1","SEMA3B - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3B","NRP1_PLXNA1",0.00441620045737325,0,"SEMA3B_NRP1_PLXNA1","SEMA3B - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Astrocyte","SEMA3B","NRP1_PLXNA2",0.00501218731531875,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Astrocyte","SEMA3B","NRP1_PLXNA2",0.0259377832388198,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3B","NRP1_PLXNA2",0.00233695057686906,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3B","NRP1_PLXNA2",0.0122308801966935,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Vip","SEMA3B","NRP1_PLXNA2",0.000985571426027286,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Vip","SEMA3B","NRP1_PLXNA2",0.00518792891231532,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3B","NRP1_PLXNA4",0.00264224946883612,0,"SEMA3B_NRP1_PLXNA4","SEMA3B - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3B","NRP1_PLXNA4",0.0138108277674825,0,"SEMA3B_NRP1_PLXNA4","SEMA3B - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Vip","SEMA3B","NRP1_PLXNA4",0.00323261716820666,0,"SEMA3B_NRP1_PLXNA4","SEMA3B - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Vip","SEMA3B","NRP1_PLXNA4",0.0168544620861676,0,"SEMA3B_NRP1_PLXNA4","SEMA3B - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","ExcNeuron","SEMA3C","NRP1_PLXNA1",0.000247010003212629,0,"SEMA3C_NRP1_PLXNA1","SEMA3C - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3C","NRP1_PLXNA1",0.00132049109772318,0,"SEMA3C_NRP1_PLXNA1","SEMA3C - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sncg","ExcNeuron","SEMA3C","NRP1_PLXNA1",0.00180206297560415,0,"SEMA3C_NRP1_PLXNA1","SEMA3C - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","Astrocyte","SEMA3C","NRP1_PLXNA2",0.00148099423098553,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Astrocyte","SEMA3C","NRP1_PLXNA2",0.00787500667467533,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sncg","Astrocyte","SEMA3C","NRP1_PLXNA2",0.0107212928552018,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","ExcNeuron","SEMA3C","NRP1_PLXNA2",0.000689213403550069,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3C","NRP1_PLXNA2",0.00367739796348633,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sncg","ExcNeuron","SEMA3C","NRP1_PLXNA2",0.00501419811717506,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","Vip","SEMA3C","NRP1_PLXNA2",0.000290387361370702,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Vip","SEMA3C","NRP1_PLXNA2",0.00155208951071374,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sncg","Vip","SEMA3C","NRP1_PLXNA2",0.00211794423872337,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","ExcNeuron","SEMA3C","NRP1_PLXNA4",0.00077942031599711,0,"SEMA3C_NRP1_PLXNA4","SEMA3C - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3C","NRP1_PLXNA4",0.00415708303558277,0,"SEMA3C_NRP1_PLXNA4","SEMA3C - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sncg","ExcNeuron","SEMA3C","NRP1_PLXNA4",0.00566726544932376,0,"SEMA3C_NRP1_PLXNA4","SEMA3C - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","Vip","SEMA3C","NRP1_PLXNA4",0.000953967228797204,0,"SEMA3C_NRP1_PLXNA4","SEMA3C - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Vip","SEMA3C","NRP1_PLXNA4",0.00508419029583077,0,"SEMA3C_NRP1_PLXNA4","SEMA3C - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sncg","Vip","SEMA3C","NRP1_PLXNA4",0.00692882826693691,0,"SEMA3C_NRP1_PLXNA4","SEMA3C - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3D","NRP1_PLXNA1",0.000600680188738522,0,"SEMA3D_NRP1_PLXNA1","SEMA3D - (NRP1+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Astrocyte","SEMA3D","NRP1_PLXNA2",0.0035951357980863,0,"SEMA3D_NRP1_PLXNA2","SEMA3D - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3D","NRP1_PLXNA2",0.00167497190964036,0,"SEMA3D_NRP1_PLXNA2","SEMA3D - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Vip","SEMA3D","NRP1_PLXNA2",0.000706121603507618,0,"SEMA3D_NRP1_PLXNA2","SEMA3D - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3D","NRP1_PLXNA4",0.00189395417673183,0,"SEMA3D_NRP1_PLXNA4","SEMA3D - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Vip","SEMA3D","NRP1_PLXNA4",0.00231751595737231,0,"SEMA3D_NRP1_PLXNA4","SEMA3D - (NRP1+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3B","NRP2_PLXNA1",0.000575250499580458,0,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3B","NRP2_PLXNA1",0.00303336140940449,0,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Lamp5 Lhx6","SEMA3B","NRP2_PLXNA1",0.00145140490828699,0,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Lamp5 Lhx6","SEMA3B","NRP2_PLXNA1",0.00762486020374703,0,"SEMA3B_NRP2_PLXNA1","SEMA3B - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3B","NRP2_PLXNA2",0.00160413527102552,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3B","NRP2_PLXNA2",0.00842174016185821,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Lamp5 Lhx6","SEMA3B","NRP2_PLXNA2",0.00376369804464308,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Lamp5 Lhx6","SEMA3B","NRP2_PLXNA2",0.0195794922168249,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Vascular","SEMA3B","NRP2_PLXNA2",0.00302755026284418,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Vascular","SEMA3B","NRP2_PLXNA2",0.0157989654369004,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","ExcNeuron","SEMA3B","NRP2_PLXNA4",0.00181387333307929,0,"SEMA3B_NRP2_PLXNA4","SEMA3B - (NRP2+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3B","NRP2_PLXNA4",0.00951437425749603,0,"SEMA3B_NRP2_PLXNA4","SEMA3B - (NRP2+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Astrocyte","Lamp5 Lhx6","SEMA3B","NRP2_PLXNA4",0.00438008442074172,0,"SEMA3B_NRP2_PLXNA4","SEMA3B - (NRP2+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Lamp5 Lhx6","SEMA3B","NRP2_PLXNA4",0.0227269652831582,0,"SEMA3B_NRP2_PLXNA4","SEMA3B - (NRP2+PLXNA4)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","ExcNeuron","SEMA3C","NRP2_PLXNA1",0.0001694418989312,0,"SEMA3C_NRP2_PLXNA1","SEMA3C - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3C","NRP2_PLXNA1",0.000906125201358062,0,"SEMA3C_NRP2_PLXNA1","SEMA3C - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sncg","ExcNeuron","SEMA3C","NRP2_PLXNA1",0.00123676850163,0,"SEMA3C_NRP2_PLXNA1","SEMA3C - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","Lamp5 Lhx6","SEMA3C","NRP2_PLXNA1",0.000427780574395083,0,"SEMA3C_NRP2_PLXNA1","SEMA3C - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Lamp5 Lhx6","SEMA3C","NRP2_PLXNA1",0.0022850771041433,0,"SEMA3C_NRP2_PLXNA1","SEMA3C - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sncg","Lamp5 Lhx6","SEMA3C","NRP2_PLXNA1",0.00311732724678216,0,"SEMA3C_NRP2_PLXNA1","SEMA3C - (NRP2+PLXNA1)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","ExcNeuron","SEMA3C","NRP2_PLXNA2",0.000472846643497282,0,"SEMA3C_NRP2_PLXNA2","SEMA3C - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","ExcNeuron","SEMA3C","NRP2_PLXNA2",0.00252531237209267,0,"SEMA3C_NRP2_PLXNA2","SEMA3C - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Sncg","ExcNeuron","SEMA3C","NRP2_PLXNA2",0.00344475674022675,0,"SEMA3C_NRP2_PLXNA2","SEMA3C - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ExcNeuron","Lamp5 Lhx6","SEMA3C","NRP2_PLXNA2",0.0011111100926819,0,"SEMA3C_NRP2_PLXNA2","SEMA3C - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Oligodendrocyte","Lamp5 Lhx6","SEMA3C","NRP2_PLXNA2",0.00591765686077593,0,"SEMA3C_NRP2_PLXNA2","SEMA3C - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
